Efficiency bounds for missing data models with semiparametric restrictions||Bryan S. Graham
Morphological phylogenetic analysis of pandanales: Testing contrasting hypotheses of floral evolution||Paula J. Rudall,Richard M. Bateman
Evolution of dimery, pentamery and the monocarpellary condition in the monocot family Stemonaceae (Pandanales)||Paula J. Rudall,Jennifer Cunniff,Paul Wilkin,Lizabeth R. Caddick
Five vicarious genera from Gondwana: the Velloziaceae as shown by molecules and morphology||MelloSilva R,Santos DY,Salatino ML,Motta LB,Cattai MB
Polyploidy in the flora of the Hengduan Mountains hotspot, southwestern China||Ze-Long Nie,Jun Wen,Zhi-Jian Gu,David E. Boufford,Hang Sun
EVOLUTION OF ANGIOSPERM POLLEN. 3. MONOCOTS||Yang Luo,Lu Lu,Alexandra H. Wortley,DeZhu Li,Hong Wang
Profiling of phenylpropanoids in transgenic low-sinapine oilseed rape  (Brassica napus)||Karina Wolfram,Jürgen Schmidt,Victor Wray,Carsten Milkowski,Willibald Schliemann
中国植物区系与其它地区区系的联系及其在世界区系中的地位和作用||汤彦承,TANGYan-Cheng
古地中海退却与喜马拉雅－横断山的隆起在中国喜马拉雅成分及高山植物区纱的形成与发展上的意义||孙航
Shaping a better rice plant||Springer N
Witchcraft and destruction||
Structure-function analysis identifies highly sensitive strigolactone receptors in Striga||Toh S,HolbrookSmith D,Stogios PJ,Onopriyenko O,Lumba S
Probing strigolactone receptors in Striga hermonthica with fluorescence||Tsuchiya Y,Yoshimura M,Sato Y,Kuwata K,Toh S
Genome-wide association studies coming of age in rice||Clark RM
Crop genetics: Resequencing sows the seeds||Flintoft L
Evolution of crop species: genetics of domestication and diversification||Meyer RS,Purugganan MD
Genonics and the contrasting dynamics of annual and perennial domestication||Gaut BS,Díez CM,Morrell PL
Pharmacogenetic profiling for cetuximab plus irinotecan therapy in patients with refractory advanced colorectal cancer||Graziano F,Ruzzo A,Loupakis F,Canestrari E,Santini D
Haplotype phasing: existing methods and new developments||Sharon R. Browning,Brian L. Browning
Genetic architectures of psychiatric disorders: the emerging picture and its implications||Sullivan PF,Daly MJ,O'Donovan M
Effect of variation in CHI3L1 on serum YKL-40 level, risk of asthma, and lung function||Ober C,Tan Z,Sun Y,Possick JD,Pan L
Genome-wide scan supports the existence of a susceptibility locus for schizophrenia and bipolar disorder on chromosome 15q26||Vazza G,Bertolin C,Scudellaro E,Vettori A,Boaretto F
PCOS in 2015: New insights into the genetics of polycystic ovary syndrome||Azziz R
Overexpression of a DENND1A isoform produces a polycystic ovary syndrome theca phenotype||Jan M. McAllister,Bhavi Modi,Bruce A. Miller,Jessica Biegler,Richard Bruggeman
Network of proteins involved in antibiotic resistance||Cottingham K
Biotechnology offers revolution to ?sh health management||Adams A,Thompson KD
Characterization of extracellular proteins produced by Aeromonas hydrophila AH-1||Hong Bing Yu,Rasvinder Kaur,Simin Lim,Xian Hui Wang,Ka Yin Leung
Immunoproteomically identified GBAA_0345, alkyl hydroperoxide reductase subunit C is a potential target for multivalent anthrax vaccine||Kim YH,Kim KA,Kim YR,Choi MK,Kim HK
Kim YH, Kim KA, Kim YR, Choi MK, Kim HK, Choi KJ, Chun JH, Cha K, Hong KJ, Lee NG, Yoo CK, Oh HB, Kim TS, Rhie GE||
After genomics, what proteomics tools could help us understand the antimicrobial resistance of Escherichia coli?||Radhouani H,Pinto L,Poeta P,Igrejas G
Proteomics as a tool for studying acterial virulence and antimicrobial resistance||Pérez-Llarena FJ,Bou G
The outer membrane protein OmpW forms an eight-stranded β- barrel with a hydrophobic channel||Heedeok Hong,Dimki R. Patel,Lukas K. Tamm,Bert van den Berg
Abundance of natural regeneration and growth comparisons with planted seedlings 10-13 years after commercial thinning in 50-year-old Douglas-fir, Douglas-fir/western hemlock, Oregon Coast Range||
Productivity, water-use efficiency and tolerance to moderate water deficit correlate in 33 poplar genotypes from a Populus deltoides ?áPopulus trichocarpa F1 progen||Monclus R,Villar M,Barbaroux C,Bastien C,Fichot R
Understanding water deficit stress-induced changes in the basic metabolism of higher plants-biotechnologically and sustainably improving agriculture and the ecoenvironment in arid regions of the globe||
Drought tolerance of two black poplar (Populus nigra L.) clones: contribution of carbohydrates and oxidative stress defence||Regier N,Streb S,Cocozza C,Schaub M,Cherubini P
Mongolian pine plantations enhance soil physico-chemical properties and carbon and nitrogen capacities in semi-arid degraded sandy land in China||Yuqiang Li,Tala Awada,Xinhua Zhou,Wen Shang,Yinping Chen
The effects of Acacia tortilis Subsp. raddiana, soil texture and soil depth on soil microbial and biochemical characteristics in arid zones of Tunisa||A. Fterich,M. Mahdhi,M. Mars
Unearthing the roots of ectomycorrhizal symbioses||Francis Martin,Annegret Kohler,Claude Murat,Claire VeneaultFourrey,David S. Hibbett
Litter decomposition and soil microbial community composition in three Korean pine (Pinus koraiensis) forests along an altitudinal gradient||Yong Zhou,Michele Clark,Jiaqi Su,Chunwang Xiao
Molecular Mechanism for Plant Steroid Receptor Activation by Somatic Embryogenesis Co-Receptor Kinases||Santiago J,Henzler C,Hothorn M
Quantitative variation in maize kernel row number is controlled by the FASCIATED EAR2 locus||Bommert P,Nagasawa NS,Jackson D
Receptor-mediated exopolysaccharide perception controls bacterial infection||Kawaharada Y,Kelly S,Nielsen MW,Hjuler CT,Gysel K
Fungal Effectors and Plant Susceptibility||Libera Lo Presti,Daniel Lanver,Gabriel Schweizer,Shigeyuki Tanaka,Liang Liang
Competitive binding of antagonistic peptides fine-tunes stomatal patterning||Jin Suk Lee,Marketa Hnilova,Michal Maes,YaChen Lisa Lin,Aarthi Putarjunan
A receptor heteromer mediates the male perception of female attractants in plants||Wang T,Liang L,Xue Y,Jia PF,Chen W
From Guard to Decoy: A New Model for Perception of Plant Pathogen Effectors||Renier A. L. van der Hoorn,Sophien Kamoun
On the front line: structural insights into plant–pathogen interactions||Wirthmueller L,Maqbool A,Banfield MJ
Regulation and function of adult neurogenesis: from genes to cognition.||Aimone JB,Li Y,Lee SW,Clemenson GD,Deng W
Effects of Creatine Monohydrate Augmentation on Brain Metabolic and Network Outcome Measures in Women With Major Depressive Disorder.||Yoon S,Kim JE,Hwang J,Kim TS,Kang HJ
P-selectin-mediated monocyte-cerebral endothelium adhesive interactions link peripheral organ inflammation to sickness behaviors.||D'Mello C,Riazi K,Le T,Stevens KM,Wang A
Localized GABAergic inhibition of dendritic Ca(2 ) signalling.||
Repetitive hypoxia extends endogenous neurovascular protection for stroke.||Ann M. Stowe PhD,Tamer Altay MD,Angela B. Freie BS,Jeffrey M. Gidday PhD
Comprehensive overview of the structure and regulation of the glucocorticoid receptor.||Vandevyver S,Dejager L,Libert C
50 years of hurdles and hope in anxiolytic drug discovery.||Griebel G,Holmes A
Nuclear factor-κB is a critical mediator of stress impaired neurogenesis and depressive behavior.||Ja Wook Koo,Scott J. Russo,Deveroux Ferguson,Eric J. Nestler,Ronald S. Duman
气候变化下西藏高寒湿地生态系统研究的意义和特点||刘伟龙,赵慧,王小丹,程根伟,LIUWeilong
西藏自治区湿地保护分区布局探讨||桂来庭,罗怀斌,张铁平
The role of ABA and MAPK signaling pathways in plant abiotic stress responses||Danquah A,de Zelicourt A,Colcombet J,Hirt H
Nitric oxide-cold stress signalling cross-talk, evolution of a novel regulatory mechanism||Sehrawat A,Gupta R,Deswal R
Competition, facilitation and environmental severity shape the relationship between local and regional species richness in plant communities||Richard Michalet,Jean-Paul Maalouf,Philippe Choler,Bernard Clément,David Rosebery
Silicon uptake and accumulation in higher plants||Jian Feng Ma,Naoki Yamaji
The rare sugar D-allose acts as a triggering molecule of rice  defence via ROS generation||Akihito Kano,Takeshi Fukumoto,Kouhei Ohtani,Akihide Yoshihara,Toshiaki Ohara
Sodium transport in plants: a critical review||Kronzucker HJ,Britto DT
Physical disturbance of an upland grassland in?uences the impact of elevated UV-B radiation on metabolic pro?les of below-ground micro-organisms||L. M. Avery †,P. C. Thorpe,K. Thompson,N. D. Paul,J. P. Grime
Nitric Oxide Block of Outward-Rectifying K  Channels Indicates Direct Control by Protein Nitrosylation in Guard Cells||Sergei Sokolovski,Michael R. Blatt
Darwinian agriculture: when can humans find solutions beyond the reach of natural selection?||R. Ford Denison,E. Toby Kiers,Stuart A. West
Intraspecific competition and fungal diseases as sources of variation in sunflower yield||V.O. Sadras,N. Trápani,V.R. Pereyra,M. López Pereira,F. Quiroz
Darwinian Agriculture: How Understanding Evolution Can Improve Agriculture||R. FORD DENISON
Vigorous Crop Root Systems: Form and Function for Improving the Capture of Water and Nutrients||Michelle Watt
Differential drought-induced modulation of ozone tolerance in winter wheat species||Biswas DK,Jiang GM
Tetraploid Rangpur lime rootstock increases drought tolerance via enhanced constitutive root abscisic acid production||Allario T,Brumos J,ColmeneroFlores JM,Iglesias DJ,Pina JA
Dryland Agriculture in China||
Ridge-Furrow Mulching Systems—An Innovative Technique for Boosting Crop Productivity in Semiarid Rain-Fed Environments||Yantai Gan,Kadambot H.M. Siddique,Neil C. Turner,Xiao-Gang Li,Jun-Yi Niu
Reversing DNA Methylation: Mechanisms, Genomics, and Biological Functions.||Hao Wu,and Yi Zhang
Histone lysine demethylases as targets for anticancer therapy.||Højfeldt JW,Agger K,Helin K
Advances and challenges in understanding histone demethylase biology.||Nowak RP,Tumber A,Johansson C,Che KH,Brennan P
DNA methylation pathways and their crosstalk with histone methylation.||Du J,Johnson LM,Jacobsen SE,Patel DJ
Signalling pathways in UHRF1-dependent regulation of tumor suppressor genes in cancer.||Mahmoud Alhosin,Ziad Omran,Mazin A. Zamzami,Abdulrahman L. AlMalki,Hani Choudhry
Readout of Epigenetic Modifications.||
Molecular mechanisms and potential functions of histone demethylases.||Kooistra SM,Helin K
Structural insights into histone lysine demethylation.||Hou H,Yu H
Love is a battlefield: programmed cell death during fertilization||Heydlauff J,Groß-Hardt R
Only in dying, life: programmed cell death during plant development||Van Hautegem T,Waters AJ,Goodrich J,Nowack MK
Functions and Regulation of Programmed Cell Death in Plant Development||Daneva A,Gao Z,Van Durme M,Nowack MK
The conserved plant sterility gene HAP2 functions after attachment of fusogenic membranes in Chlamydomonas and Plasmodium gametes||Yanjie Liu,Rita Tewari,Jue Ning,Andrew M. Blagborough,Sara Garbom
Non-equivalent contributions of maternal and paternal genomes to early plant embryogenesis||Del Toro-De León G,García-Aguilar M,Gillmor CS
Maternal and paternal genomes contribute equally to the transcriptome of early plant embryos||Nodine MD,Bartel DP
Early Embryogenesis in Flowering Plants: Setting Up the Basic Body Pattern||Lau S,Slane D,Herud O,Kong J,Jürgens G
Regulation and Flexibility of Genomic Imprinting during Seed Development||Michael T. Raissig,Célia Baroux,Ueli Grossniklaus
The protective role of silicon in the Arabidopsis–powdery mildew pathosystem||Fauteux F,Chain F,Belzile F,Menzies JG,Bélanger RR
Identification and characterization of maize and barley Lsi2-like silicon efflux transporters reveals a distinct silicon uptake system from that in rice||Namiki Mitani,Yukako Chiba,Naoki Yamaji,Jian Feng Ma
Priming of jasmonate-mediated antiherbivore defense responses in rice by silicon||Ye M,Song Y,Long J,Wang R,Baerson SR
Overcoming salinity barriers to crop production using traditional methods.||Z. Plaut,M. Edelstein,M. Ben-Hur
Silicon: a duo synergy for regulating crop growth and hormonal signaling under abiotic stress conditions||YoonHa Kim,Abdul Latif Khan,InJung Lee
Improvement of Crops in the Era of Climatic Changes||Parvaiz Ahmad,Mohd Rafiq Wani,Mohamed Mahgoub Azooz,Lam-Son Phan Tran
Silicon improves the tolerance to water-deficit stress induced by polyethylene glycol in wheat (Triticum aestivum L.) seedlings||Z. F. Pei,D. F. Ming,D. Liu,G. L. Wan,X. X. Geng
Silicon and Plant Diseases||
Autophagy SEPArates germline and somatic cells||Baehrecke EH
Degradation of Paternal Mitochondria by Fertilization-Triggered Autophagy in C. elegans Embryos||Sato M,Sato K
Autophagy promotes primary ciliogenesis by removing OFD1 from centriolar satellites||Tang Z,Lin MG,Stowe TR,Chen S,Zhu M
Autophagy shows its animal side||Christina K. McPhee,Eric H. Baehrecke
Sugar modification inhibits autophagosome-lysosome fusion||Mizushima N
Cell death assays for drug discovery||Kepp O,Galluzzi L,Lipinski M,Yuan J,Kroemer G
Recessive mutations in EPG5 cause Vici syndrome a multisystem disorder with defective autophagy||Cullup T,Kho AL,Dionisi-Vici C,Brandmeier B,Smith F
De novo mutations in the autophagy gene WDR45 cause static encephalopathy of childhood with neurodegeneration in adulthood||Saitsu H; Nishimura T; Muramatsu K; Kodera H; Kumada S; Sugai K; Kasai-Yoshida E; Sawaura N; Nishida H; Hoshino A; Ryujin F; Yoshioka S; Nishiyama K; Kondo Y; Tsurusaki Y; Nakashima M; Miyake N; Arakawa H; Kato M; Mizushima N; Matsumoto N
Can the War on Locusts Be Won?||Martin Enserink
Locust Phase Polyphenism: An Update||Pener MeirPaul,Simpson StephenJ
Phenotypic Plasticity of Insects Mechanisms and  Consequences||Whitman D. W,Whitman D. W,Ananthakrishnan T. N
Analysis of the chromosome X exome in patients with autism spectrum disorders identified novel candidate genes, including TMLHE||C Nava,F Lamari,D Héron,C Mignot,A Rastetter
The Monarch Butterfly Genome Yields Insights into Long-Distance Migration||Shuai Zhan,Christine Merlin,Jeffrey L. Boore,Steven M. Reppert
Polyphenism in Insects||
Entomopathogenic Fungi: New Insights into Host-Pathogen Interactions||Butt TM,Coates CJ,Dubovskiy IM,Ratcliffe NA
Towards a piRNA prediction using multiple kernel fusion and support vector machine||Jocelyn Brayet,Farida Zehraoui,Laurence JeansonLeh,David Israeli,Fariza Tahi
Development and evaluation of the first high-throughput SNP array for common carp (Cyprinus carpio).||Jian Xu,Zixia Zhao,Xiaofeng Zhang,Xianhu Zheng,Jiongtang Li
Evidence from mitochondrial genomics supports the lower Mesozoic of South Asia as the time and place of basal divergence of cypriniform fishes (Actinopterygii: Ostariophysi).||SAITOH KENJI,SADO TETSUYA,DOOSEY MICHAEL H,BART Jr HENRY L,INOUE JUN G
Genus-level supertree of Cyprinidae (Actinopterygii: Cypriniformes), partitioned qualitative clade support and test of macro-evolutionary scenarios.||Gaubert P,Denys G,Oberdorff T
